Interv	Training	Alpha	Gamma	Tau	Neta	Outbr	Type_choice.mean	Type_choice.sd	Height_1_0.mean	Height_1_0.sd	Length_1_0.mean	Length_1_0.sd	redMain_1_0.mean	redMain_1_0.sd	greenMain_1_0.mean	greenMain_1_0.sd	blueMain_1_0.mean	blueMain_1_0.sd	redSec_1_0.mean	redSec_1_0.sd	greenSec_1_0.mean	greenSec_1_0.sd	blueSec_1_0.mean	blueSec_1_0.sd	secCol_1_0.mean	secCol_1_0.sd	strip_1_0.mean	strip_1_0.sd	dots_1_0.mean	dots_1_0.sd	Height_2_0.mean	Height_2_0.sd	Length_2_0.mean	Length_2_0.sd	redMain_2_0.mean	redMain_2_0.sd	greenMain_2_0.mean	greenMain_2_0.sd	blueMain_2_0.mean	blueMain_2_0.sd	redSec_2_0.mean	redSec_2_0.sd	greenSec_2_0.mean	greenSec_2_0.sd	blueSec_2_0.mean	blueSec_2_0.sd	secCol_2_0.mean	secCol_2_0.sd	strip_2_0.mean	strip_2_0.sd	dots_2_0.mean	dots_2_0.sd	Height_1_1.mean	Height_1_1.sd	Length_1_1.mean	Length_1_1.sd	redMain_1_1.mean	redMain_1_1.sd	greenMain_1_1.mean	greenMain_1_1.sd	blueMain_1_1.mean	blueMain_1_1.sd	redSec_1_1.mean	redSec_1_1.sd	greenSec_1_1.mean	greenSec_1_1.sd	blueSec_1_1.mean	blueSec_1_1.sd	secCol_1_1.mean	secCol_1_1.sd	strip_1_1.mean	strip_1_1.sd	dots_1_1.mean	dots_1_1.sd	Height_2_1.mean	Height_2_1.sd	Length_2_1.mean	Length_2_1.sd	redMain_2_1.mean	redMain_2_1.sd	greenMain_2_1.mean	greenMain_2_1.sd	blueMain_2_1.mean	blueMain_2_1.sd	redSec_2_1.mean	redSec_2_1.sd	greenSec_2_1.mean	greenSec_2_1.sd	blueSec_2_1.mean	blueSec_2_1.sd	secCol_2_1.mean	secCol_2_1.sd	strip_2_1.mean	strip_2_1.sd	dots_2_1.mean	dots_2_1.sd	V81.mean	V81.sd
3	0	1e-05	0.5	10	0	0.2	0.517241379310345	0.500938007134763	0.039139542364532	0.00291258362682445	0.0337080768472906	0.00335649188927638	0.0580230532019704	0.00426693017658	0.0584674384236453	0.00389082820086101	0.0503951004926108	0.00395637258596308	0.0564474379310345	0.00443623962438237	0.054940775862069	0.00399275410706244	0.0526315536945813	0.00442712253069707	0.0137836	0.000894857161841492	0.0157150349753695	0.00101742870108449	0.0157150349753695	0.00101742870108449	-0.0277120862068966	0.0042467326386838	0.0337377113300493	0.00239774031916267	0.008146709408867	0.00246063621570726	0.00592653521674877	0.00254111668120533	0.0048644547137931	0.00242358456486792	0.00972674344827586	0.00260863610864598	0.00591940223152709	0.00242797232149383	0.000789956329064039	0.00267857777986273	-0.0293310113300493	0.00287387747248403	0.00116669956650246	0.000618359403316136	0.00116669956650246	0.000618359403316136	-0.0229021300492611	0.00298487242124723	0.0328077339901478	0.00182205264715031	0.00920645266009852	0.00183217852911373	0.00159889106453202	0.00202219472279987	0.00537058757142857	0.00251604044585806	0.00549976308374384	0.00201167571969235	0.0053064168917734	0.00252733741946869	0.0105336498029557	0.00202525155235145	-0.0281714600985222	0.00234999078273608	0.00139267325615764	0.000523002173669956	0.00139267325615764	0.000523002173669956	0.0471670886699507	0.00220209341970962	0.0196659059113301	0.00246295686337702	0.0516996172413793	0.00366875306482214	0.0525730743842365	0.00321975283064239	0.0572910660098522	0.00358341392299884	0.0604015443349754	0.0035611617522027	0.0568749881773399	0.00364996172877781	0.0563632389162562	0.00359683767043196	0.0221725428571429	0.00125433843080556	0.0156015123152709	0.000920726017984784	0.0156015123152709	0.000920726017984784		
4	0	1e-05	0.5	10	0	0.2	0.487804878048781	0.50138219846053	0.0426692481707317	0.00212683568643965	0.0332381414634146	0.00290661754377058	0.0594283487804878	0.00359294845560018	0.0585810103658537	0.00295968527085735	0.0503592975609756	0.00319409862475419	0.0586859640243902	0.0032992116122181	0.0555620487804878	0.00317024566609163	0.0495023323170732	0.00335772937428143	0.0174326987804878	0.00147281069537659	0.0162476213414634	0.000809291872831624	0.0162476213414634	0.000809291872831624	-0.0391423304878049	0.00313899855032494	0.0420040384146342	0.0021908162847546	0.00799123639634146	0.00286867997486909	0.00513993112195122	0.00273951881613695	0.00416590046097561	0.00277302507374917	0.00799663481707317	0.0029007711084184	0.00460394778658537	0.00288116803125551	-0.00136306080609756	0.00278540402697882	-0.0388914981707317	0.00217617857552484	0.000825187934756097	0.000697859196901023	0.000825187934756097	0.000697859196901023	-0.0325257152439024	0.00301469560165286	0.038766818902439	0.00154555135060941	0.00759859102439024	0.00258559092742342	-0.00136724631914634	0.00235983120387809	0.0019448397195122	0.00270010152043667	0.00318737274390244	0.00233280543729831	0.00159370884762195	0.002830616508466	0.0076291931097561	0.00252223969065269	-0.0361954359756098	0.00178428071775177	0.000723199912378049	0.000642110623953998	0.000723199912378049	0.000642110623953998	0.0503228658536585	0.00178683313115172	0.0194426323170732	0.00244401276986352	0.0552001878048781	0.00292229736345634	0.0555060457317073	0.00308781419138746	0.0591329353658537	0.00296225905156142	0.063619612195122	0.0032123519514673	0.0610745268292683	0.00311010703719889	0.0617090957317073	0.00327825923063342	0.023671137195122	0.000556954141491559	0.0169662115853659	0.00083726229747489	0.0169662115853659	0.00083726229747489		
5	0	1e-05	0.5	10	0	0.2	0.549019607843137	0.49922540619639	0.0422976333333333	0.00216270942794839	0.0317143248366013	0.0025905622125851	0.0611378104575163	0.00382459947363194	0.0531646281045752	0.00431911418538292	0.0472760967320262	0.00382265616491813	0.0568757633986928	0.00363526009810693	0.0525961281045752	0.0039196393845181	0.0489211797385621	0.00384441953921113	0.0183991594771242	0.000924379096335389	0.016032414379085	0.000936884511321987	0.016032414379085	0.000936884511321987	-0.0422188078431373	0.00215354830110709	0.0494423562091503	0.00270036393019607	0.0107332889542484	0.00369997919598244	0.00877805850326798	0.00385042138157023	0.00698531132156863	0.00389296350029357	0.0113670720261438	0.00385218253540826	0.00752093045555556	0.0037696054436853	0.00241316516535948	0.00412486341784491	-0.0446837941176471	0.000506486872489943	0.0015875979627451	0.00094402881165885	0.0015875979627451	0.00094402881165885	-0.0353223869281046	0.00134165029376103	0.0460896784313726	0.00414371921465013	0.0106737863398693	0.0042135145360516	0.00192264713071895	0.00384569075976096	0.00458414525699346	0.00377828514682042	0.00633912721960784	0.00370137890700217	0.00413751215947713	0.00397025147625455	0.0105239178431373	0.00373295437490605	-0.0411429607843137	0.00155376011074473	0.00153609368405229	0.000988337687226385	0.00153609368405229	0.000988337687226385	0.0491095104575163	0.00241661709807444	0.0176347875816993	0.00223895766092407	0.050379714379085	0.00336222357900045	0.0509404960784314	0.00334713334993116	0.051017522875817	0.00334726254925095	0.0606331725490196	0.0031994902916064	0.0561573405228758	0.00325850027316083	0.0581058137254902	0.00320987809145167	0.0242545954248366	0.00150604032366072	0.0161220300653595	0.000818558197468426	0.0161220300653595	0.000818558197468426		
6	0	1e-05	0.5	10	0	0.2	0.531468531468532	0.500762739414442	0.0432193300699301	0.0022611552520355	0.0299773916083916	0.00325310570154461	0.0624885937062937	0.00414821050694027	0.0547747538461538	0.00384767870124256	0.0512675741258741	0.00372573655806479	0.0596439993006993	0.00386923600031405	0.053283193006993	0.00385727712162989	0.0547367496503497	0.0036881397912554	0.0196723972027972	0.000653777586221524	0.0168008762237762	0.000933467343587009	0.0168008762237762	0.000933467343587009	-0.0467911699300699	0.00210786226161687	0.0495536657342657	0.00210102313081317	0.00716786944055944	0.00308938746655539	0.00608232468531469	0.00273791310825502	0.00240640765664336	0.00290999476148035	0.00736404258741259	0.00290097534215303	0.00467423428671329	0.0027977668088297	-0.00161411040979021	0.00310121394000008	-0.0480971769230769	0.00124386023770461	0.000690053050090909	0.000727035168084244	0.000690053050090909	0.000727035168084244	-0.0383004027972028	0.00245492141023183	0.0505117664335664	0.00134752556305649	0.0130166681118881	0.00297711860068412	0.0033743068746014	0.00295563705976758	0.00620153847132867	0.00251877615306955	0.00664520940559441	0.00304928341592973	0.00544707453986014	0.00314102386727052	0.0107627274125874	0.00322508651734298	-0.0447104748251748	0.00129065588618534	0.00183345427272727	0.000724145585906787	0.00183345427272727	0.000724145585906787	0.0487544909090909	0.00238617117489561	0.0199467090909091	0.00221320292985519	0.0524317643356643	0.00374178717400524	0.0505500160839161	0.00340856607015306	0.0518159846153846	0.00345231782196341	0.0619332748251748	0.00355848393221617	0.057731258041958	0.003707540404278	0.0588736839160839	0.00327053751142113	0.0242734517482517	0.000941972066349174	0.0168156545454545	0.000919516743693892	0.0168156545454545	0.000919516743693892		
7	0	1e-05	0.5	10	0	0.2	0.563829787234043	0.497233214164544	0.0436843425531915	0.00248928401627608	0.0255433882978723	0.00213604928348262	0.0647377196808511	0.00315646365864193	0.0570009707446809	0.00315913884768921	0.0515997335106383	0.00320571243807192	0.0614562808510638	0.00289102981700983	0.0524977308510638	0.0030474388473692	0.0562298632978723	0.00309633117956809	0.0199198382978723	0.00128322744463917	0.0172389813829787	0.000744133169055053	0.0172389813829787	0.000744133169055053	-0.0507715319148936	0.00208540693799816	0.0531449914893617	0.00233380342275799	0.00990113739361702	0.00285927631958044	0.00643986214361702	0.00272161793015162	0.00253590730425532	0.00280437064045051	0.00675141935638298	0.00287123486796757	0.0041852908537234	0.0028680287622935	-0.00198794730851064	0.0029475266006482	-0.0526450973404255	0.00123123766045267	0.000722741489361702	0.000706831908141155	0.000722741489361702	0.000706831908141155	-0.0411616978723404	0.00263328938592949	0.0540536042553192	0.00195524315940197	0.0133118057446809	0.002678700638846	0.00426287790287234	0.0025966587035293	0.00733364283776596	0.00264121719305779	0.00682195907765957	0.00282410272175119	0.00534845212446809	0.00273920856923382	0.0106156923404255	0.00270655194774408	-0.0486739361702128	0.00195693803786229	0.00191129325904255	0.000666271298819176	0.00191129325904255	0.000666271298819176	0.0504559803191489	0.00256405979127768	0.0166997457446809	0.00202358056861651	0.0530725771276596	0.00285788855342639	0.0512454372340426	0.00298567975427319	0.0506812244680851	0.00304572461610568	0.0610992494680851	0.00304397621408658	0.0578522117021277	0.0027331802177396	0.0568818489361702	0.00272055399655671	0.0262499010638298	0.00159347190377716	0.0173072712765957	0.000707898614620991	0.0173072712765957	0.000707898614620991		
8	0	1e-05	0.5	10	0	0.2	0.537313432835821	0.499850723985328	0.0427173537313433	0.00237389583895303	0.0247056542288557	0.00266099675826457	0.0631425895522388	0.00382808124932587	0.0550535756218905	0.00392220423158366	0.0504960184079602	0.00377647729310126	0.0629157631840796	0.0040167431878996	0.0507813004975124	0.00368279746347118	0.0523209562189055	0.00368200061086003	0.0173140865671642	0.000798364941094395	0.0172489656716418	0.000924885211507715	0.0172489656716418	0.000924885211507715	-0.0558972293532338	0.00331272331994148	0.0576545716417911	0.00201493729623078	0.0100293028358209	0.00206128807706138	0.00585320939800995	0.00194976241132329	0.00199956183084577	0.00206750619691464	0.00617941280597015	0.00203055709123565	0.00307270136069652	0.00233528597030117	-0.00384632536318408	0.00193844084546202	-0.0588661094527363	0.00255344582626305	0.000451034994975124	0.000533973347074836	0.000451034994975124	0.000533973347074836	-0.0460126796019901	0.00305385940202424	0.0573271850746269	0.00150976434623954	0.0133977267164179	0.00228706076358678	0.00356859124179105	0.0024915797991269	0.00675677758208955	0.00273736550622636	0.00683121984079602	0.00242644626666615	0.00484559648756219	0.0027607419388834	0.0108040376119403	0.00254404996353005	-0.0531753253731343	0.0019064976584048	0.00177929179104478	0.000660026829718865	0.00177929179104478	0.000660026829718865	0.0460257368159204	0.00224069684054711	0.0227940402985075	0.00286902978287398	0.0540475064676617	0.00315229566240351	0.0530133402985075	0.00374063129763118	0.0489734965174129	0.00366098638887634	0.0577045139303483	0.00310189270014373	0.0567748910447761	0.00349867424514192	0.0578225467661692	0.00329824235005586	0.0210172910447761	0.00100847271129139	0.0177496512437811	0.000894858783669773	0.0177496512437811	0.000894858783669773		
9	0	1e-05	0.5	10	0	0.2	0.563218390804598	0.497418757424625	0.0431749321839081	0.00262873038732526	0.0230620017241379	0.00256453470598569	0.0637312316091954	0.00326066527764046	0.0533176425287356	0.00332467793826857	0.0505938103448276	0.00338737562145346	0.0644737574712644	0.00335339701740357	0.0539067649425287	0.0032603704418205	0.0527559482758621	0.00347171643946297	0.019541016091954	0.00184009944465334	0.0177340833333333	0.000822691576584472	0.0177340833333333	0.000822691576584472	-0.0611892040229885	0.00210803421817878	0.0612241362068966	0.00144830179191817	0.0107935572988506	0.00237804346640201	0.00590774935057471	0.00225774270648214	0.0027598247408046	0.00229104307950013	0.00657411994252874	0.00251881008921593	0.00263544152873563	0.00224835471775577	-0.00338477804195402	0.00221939343736114	-0.0651267413793104	0.00149508536006637	0.000419994701724138	0.000569210675648122	0.000419994701724138	0.000569210675648122	-0.0526243729885058	0.00211920859173365	0.0602513367816092	0.00229660882872232	0.0108437835632184	0.0027668902134049	0.00039482654362069	0.00257506801767656	0.00436318870229885	0.00294814375553798	0.00481132410804598	0.00299562315134378	0.00185241707471264	0.00277417290343086	0.00658092547701149	0.00265858508167323	-0.0596838465517241	0.00194923662578758	0.000889326165517241	0.000673237549916017	0.000889326165517241	0.000673237549916017	0.0456908649425287	0.00281793378768374	0.0259778626436782	0.00244644176606017	0.0537000235632184	0.00288672936652689	0.0535767143678161	0.00286496746267079	0.053708941954023	0.00299594369260675	0.0627683379310345	0.00283466113103515	0.0597751373563218	0.00294963841397903	0.0603728695402299	0.00271615913338173	0.0195552775862069	0.00173040274529943	0.0189581183908046	0.000701762795263394	0.0189581183908046	0.000701762795263394		
10	0	1e-05	0.5	10	0	0.2	0.554054054054054	0.498757419037228	0.045057075	0.00242103921507591	0.0213706952702703	0.00253299312334295	0.0638455682432433	0.00373175016212528	0.054431727027027	0.00324903220266566	0.0471099310810811	0.00373314019275399	0.063727770945946	0.00342356285713716	0.0535767925675676	0.00332348183132414	0.0535085601351351	0.00351776459685354	0.0196705168918919	0.000726329784113907	0.0180624141891892	0.000826904598056568	0.0180624141891892	0.000826904598056568	-0.065969947972973	0.00240388313454579	0.064773970945946	0.00207456022761299	0.0121400919594595	0.00228374788273728	0.00741458391891892	0.00223160889756639	0.00373726555540541	0.00225375270955059	0.00887632351351351	0.00232028357446435	0.00426204962162162	0.00226875336258853	-0.00219028333716216	0.00229365209999019	-0.0700106391891892	0.00185661184894351	0.000640516318243243	0.00054740813530791	0.000640516318243243	0.00054740813530791	-0.0565280040540541	0.00394977643602031	0.063241102027027	0.00123566654862209	0.0100948281081081	0.00357148408069688	-0.00110438006959459	0.00378253511366035	0.00457484793243243	0.0036916286171291	0.00546438309297297	0.00338294256228873	0.00192724461013514	0.00383682923847736	0.00679013731418919	0.00358728817341504	-0.0644164378378378	0.00237965422413629	0.00078274234527027	0.000938374060621415	0.00078274234527027	0.000938374060621415	0.0379841060810811	0.00252684414954409	0.0330143614864865	0.00320936181439823	0.0508685986486487	0.0036499802876923	0.051855747972973	0.00360766571451443	0.054486022972973	0.00411076118967233	0.0637398560810811	0.00424305260125745	0.0567050155405405	0.00366865948920257	0.0592476817567568	0.00415598422521996	0.0131246939189189	0.00119436284555135	0.0191692790540541	0.00101374187541329	0.0191692790540541	0.00101374187541329		
11	0	1e-05	0.5	10	0	0.2	0.585526315789474	0.494259482851858	0.0481849684210526	0.00240207872155745	0.0198724407894737	0.00278333887379972	0.0632116513157895	0.00374760209463776	0.0532775157894737	0.00362825597733953	0.0467566177631579	0.00421687088475436	0.0638751210526316	0.00374842114679315	0.0550377552631579	0.00366771520581485	0.0499648407894737	0.00345322794690592	0.0208488690789474	0.000718820656116721	0.0182188138157895	0.000892093307346915	0.0182188138157895	0.000892093307346915	-0.0720184486842105	0.00347645265809442	0.0696565151315789	0.00155160602921681	0.0110316707236842	0.00299028316229009	0.00685883279605263	0.00274980696318959	0.00353842598684211	0.00268581976082199	0.00852855085526316	0.00305440130953341	0.00384393963947368	0.00320264872299255	-0.00373073561842105	0.00302638273733405	-0.0752088598684211	0.00208043555676744	0.000506524755921053	0.000692764941480353	0.000506524755921053	0.000692764941480353	-0.061610490131579	0.00262322219941771	0.0670978914473684	0.00203894302594235	0.0101096394736842	0.00332042097456874	-0.00136115387763158	0.00335560289368691	0.00362387248092105	0.00367677222234709	0.00529425770263158	0.00363262619964216	0.00109142788355263	0.00337383741010991	0.0056222349006579	0.00386265854140732	-0.0700979947368421	0.00134991329418834	0.000678800442105263	0.00086289321615824	0.000678800442105263	0.00086289321615824	0.0387328282894737	0.00221926033917507	0.032192577631579	0.00253388176073335	0.0490227072368421	0.00350524144074189	0.0528547006578947	0.00375963925154896	0.0538025723684211	0.0032975874947788	0.0650680335526316	0.00371282582335371	0.0581940690789474	0.00405939053431635	0.0611110006578947	0.00442638170984585	0.0142332914473684	0.000980610328663397	0.0196997769736842	0.000992078956045935	0.0196997769736842	0.000992078956045935		
12	0	1e-05	0.5	10	0	0.2	0.575916230366492	0.495501949965284	0.0540303712041885	0.00222768103019075	0.0166468439790576	0.0023211266639632	0.0616261193717278	0.00290310355075602	0.0549426015706806	0.00289346142179545	0.0482797204188482	0.00295293230746585	0.0640274251308901	0.00296180594737255	0.0554631083769634	0.00314574664194335	0.0475216413612565	0.00309943568062525	0.0245579183246073	0.00148894563904491	0.0186108439790576	0.000742883009598685	0.0186108439790576	0.000742883009598685	-0.0752438130890052	0.00167695930669216	0.0762817712041885	0.00185092795013406	0.0124861063350785	0.00201835330703109	0.00900695361256545	0.00185449167701103	0.0055685724973822	0.00179349538676483	0.00794641926701571	0.0021036902869155	0.00418286778638743	0.00187173199689232	-0.00319743553664922	0.00194304546639378	-0.0800570109947644	0.00143856322493717	0.000902359171884817	0.000474625840814565	0.000902359171884817	0.000474625840814565	-0.0660701282722513	0.00220250929877639	0.0750228654450262	0.00207578803241962	0.0121797805235602	0.00174908312315963	-0.00011556667486911	0.00172174362632472	0.00310340276439791	0.00180104084215709	0.00540422706806283	0.00183477658811317	0.00285960256020942	0.00169795523794544	0.0054305980052356	0.00194401589389315	-0.0762721293193717	0.00189807490495503	0.000980216891099476	0.000425424808112439	0.000980216891099476	0.000425424808112439	0.0382237816753927	0.00220418243232683	0.032961087434555	0.00211605680033933	0.0478465528795812	0.00318057905819871	0.0529502403141361	0.00315983973997315	0.0540615638743456	0.00322473291225371	0.065623342408377	0.00298674483780242	0.0553156287958115	0.00307156473856878	0.0608497591623037	0.00289128410956416	0.0138443413612565	0.00142342074761959	0.0200600727748691	0.000789467282874075	0.0200600727748691	0.000789467282874075		
13	0	1e-05	0.5	10	0	0.2	0.554285714285714	0.498470567239372	0.0563307325714286	0.00305105123515899	0.0169117965714286	0.00297393869223301	0.0611813571428571	0.00397650755863011	0.0540744874285714	0.00392681286044936	0.0497163845714286	0.00402803294241996	0.0644113857142857	0.0038952383113721	0.0549218822857143	0.00395334379662831	0.0465891434285714	0.00425062455283193	0.0271039171428571	0.001129110805087	0.018975616	0.000990630689142662	0.018975616	0.000990630689142662	-0.0765703634285714	0.00174509303230901	0.0792540862857143	0.00100568594034889	0.0148353434285714	0.00224442311154122	0.00894470674285714	0.00244796969118751	0.00586511424	0.00250466112785863	0.00763926297142857	0.00234348130607433	0.00387887627371429	0.00229843680525167	-0.00415359386171429	0.00236551539494847	-0.083317404	0.00106022595815243	0.00105163187142857	0.000562977297948596	0.00105163187142857	0.000562977297948596	-0.0675425582857143	0.00178018145120854	0.0797581148571429	0.00333234213797003	0.0141221914857143	0.00366217490242519	0.001151020468	0.00319839042904984	0.00449078149142857	0.00366985455537628	0.00696188657714286	0.00331652562308173	0.004057416072	0.00325857808971509	0.00568796177714286	0.00374614297333525	-0.0805977657142857	0.00182769409802192	0.00131097024514286	0.000841391534912417	0.00131097024514286	0.000841391534912417	0.0371436005714286	0.00288913123953422	0.0311304754285714	0.00254873385095688	0.046130424	0.00431789830572885	0.0541765068571429	0.00385586493734028	0.0516220525714286	0.00442268591509076	0.0642389508571429	0.00424659936117745	0.052343168	0.00410323850000651	0.0591082011428571	0.00377001806440973	0.0150663674285714	0.000710190499068727	0.019929488	0.00102162641372617	0.019929488	0.00102162641372617		
14	0	1e-05	0.5	10	0	0.2	0.523255813953488	0.500917151489205	0.0554249325581395	0.00211709721571899	0.0157288219767442	0.00291225773786691	0.0582507273255814	0.00357816704469974	0.0526739476744186	0.00354889412277584	0.0507532093023256	0.00397305226964608	0.0650799843023256	0.00360518631630173	0.0524691802325581	0.00413661687007419	0.0457577	0.00404338958493435	0.0263974337209302	0.000658193188389407	0.0189296360465116	0.00102286852435113	0.0189296360465116	0.00102286852435113	-0.0783760587209302	0.00147363569644262	0.0833433610465116	0.00184047948778708	0.0160189783139535	0.00229943620334962	0.0108189013372093	0.00250710260306884	0.00713305389534884	0.00250813489266414	0.00924641534883721	0.00235783966800824	0.00497524044767442	0.00223286040240261	-0.00288522444825581	0.00240241600113387	-0.0865166680232558	0.000762013894572281	0.00128908148372093	0.000574362249773344	0.00128908148372093	0.000574362249773344	-0.0715706343023256	0.00233602710944628	0.0837821848837209	0.0022411273161638	0.0139211102906977	0.00173513872956779	-0.000443499226162791	0.0020053803215873	0.0038103533372093	0.00188042521211151	0.00684858406976744	0.00186097157838303	0.00399127051744186	0.00183406436229185	0.00552269059883721	0.00200464712997717	-0.0856144825581395	0.00171596438928902	0.00112185429883721	0.000466263299504499	0.00112185429883721	0.000466263299504499	0.0395237534883721	0.00253809887982894	0.0317283901162791	0.00258601002387577	0.0447903651162791	0.00270314923827562	0.0556403040697675	0.00252793674314682	0.0515823848837209	0.00249177062736908	0.0631724598837209	0.00264842684477483	0.0524433331395349	0.00241179845901498	0.0613497046511628	0.00252104806669729	0.0153188825581395	0.00159603937530697	0.0203875220930233	0.00064447470561358	0.0203875220930233	0.00064447470561358		
15	0	1e-05	0.5	10	0	0.2	0.557377049180328	0.498059647028183	0.0561003710382514	0.00233945238839417	0.0207345316939891	0.00247031009415775	0.0617146087431694	0.00329770740230873	0.0522223923497268	0.00344585217509087	0.0528560163934426	0.00342408752124363	0.0651944907103825	0.00357110426512385	0.0545077595628415	0.00369583197398019	0.0479312333333333	0.00340029712818259	0.0252764081967213	0.000789109340665697	0.0200092480874317	0.000908203471226256	0.0200092480874317	0.000908203471226256	-0.0827363994535519	0.00271679167402557	0.0825453595628415	0.00143832310836965	0.0127858357377049	0.00303278745854812	0.00891533595628415	0.00292743915715006	0.00298252320765027	0.00326283418799242	0.00574695127978142	0.00324904798951662	0.00135816067322404	0.00287971768955918	-0.00601710846994536	0.00305788192514283	-0.0898415726775956	0.00174818607759207	0.00033661874863388	0.00075442322705301	0.00033661874863388	0.00075442322705301	-0.0771465284153006	0.00159608098608222	0.0883086726775956	0.00160925559055512	0.0120178518032787	0.00200894400424496	0.00069498747704918	0.00242687320663161	0.00437886301092896	0.00218751013796839	0.00768539169398907	0.00220241676179987	0.00249158226174863	0.00203185586003762	0.00556383699453552	0.00209790768266449	-0.0902516420765027	0.000876771568499874	0.00112219755322404	0.000542300833985416	0.00112219755322404	0.000542300833985416	0.0390816863387978	0.00295144810892001	0.0310276147540984	0.00224964172218327	0.0460346775956284	0.00257126659982049	0.056796606010929	0.00283432599639928	0.0538755961748634	0.00281998824292939	0.0620077737704918	0.00306256467759835	0.0553620071038251	0.00245326960654996	0.0617045306010929	0.00305354678499926	0.0158483836065574	0.00114752882419883	0.0208911163934426	0.000690632208185026	0.0208911163934426	0.000690632208185026		
16	0	1e-05	0.5	10	0	0.2	0.563218390804598	0.497418757424625	0.0534184781609195	0.00316205813713817	0.0230054011494253	0.00294588011012595	0.0575070528735632	0.00338560631478191	0.0496145310344828	0.0032522432017291	0.0506189505747126	0.00338638151872694	0.0638942454022989	0.00284406674398251	0.0557413804597701	0.00285118508876001	0.0459308390804598	0.00315907814192489	0.0243637701149425	0.00203437542673549	0.0201782528735632	0.000712881140136835	0.0201782528735632	0.000712881140136835	-0.0863771431034483	0.00145480775752961	0.0863713431034483	0.00183769609482022	0.0139013095402299	0.00275154398338446	0.00947030201149425	0.00261882079972113	0.00355723494252874	0.00272214550634411	0.0078882490862069	0.00306071999446341	0.00283502695402299	0.00284252819885738	-0.00629216390804598	0.00228758346436157	-0.0949477793103448	0.000952872727144574	0.000550232296896552	0.000631839004054793	0.000550232296896552	0.000631839004054793	-0.0803631505747127	0.00202944878657034	0.0927185862068965	0.00229208679854472	0.0122185670689655	0.00226252619410022	0.00159226998908046	0.0021585660524986	0.00616574274137931	0.00221521197632509	0.00873540413793104	0.00231271771052947	0.00345625274252874	0.00228524062016179	0.00800708637931035	0.00231250743512808	-0.0944303971264368	0.00210469558839712	0.00141496561931034	0.000548784871164404	0.00141496561931034	0.000548784871164404	0.0356450724137931	0.00193552101848361	0.0313151982758621	0.00151434245416752	0.0432213408045977	0.00256717192233898	0.0531954626436782	0.00283423965798333	0.0515896212643678	0.00273108831741526	0.060785259770115	0.00279652630977475	0.0534957977011494	0.00279380198488478	0.0567860494252874	0.00281140980236773	0.0143671442528736	0.000926140458420862	0.0204422724137931	0.000615012434516835	0.0204422724137931	0.000615012434516835		
17	0	1e-05	0.5	10	0	0.2	0.503448275862069	0.501721175485981	0.0486355220689655	0.00213701228540732	0.0285340710344828	0.00266681839211377	0.0586043282758621	0.00245885845594001	0.0495283075862069	0.00267170134558702	0.0462171227586207	0.00284983720289776	0.0626079627586207	0.00261738123565714	0.05602088	0.00260393942610145	0.0473729062068966	0.00249649779906274	0.020740324137931	0.00143592563068004	0.0204285496551724	0.000629185574674398	0.0204285496551724	0.000629185574674398	-0.0860468820689655	0.00189502153288371	0.0892310944827586	0.000826841872459712	0.0185970586206897	0.00187467464042231	0.0146019926896552	0.00193364961356155	0.00641424310344828	0.00192305818823839	0.0123481228275862	0.00196021765017225	0.00738609144827586	0.00218387147423795	-0.00236692915517241	0.00193801620367719	-0.0967784075862069	0.000725785576220954	0.00146607700344828	0.000497036232773565	0.00146607700344828	0.000497036232773565	-0.0850405634482759	0.00284277446294924	0.0957073151724138	0.000904103008229937	0.0111484968275862	0.00228834389520466	-2.501886e-05	0.00219132949601856	0.00519900939310345	0.00249938281122615	0.00848348234482759	0.00206699438197243	0.00267869978344828	0.00266021031186928	0.00798576034482759	0.00229764945242911	-0.0993969206896552	0.00182100762205131	0.00112893469910345	0.000578034783331882	0.00112893469910345	0.000578034783331882	0.0365320179310345	0.00254633183498202	0.0320372075862069	0.00163732735782377	0.0454384779310345	0.00251530899953081	0.0559056696551724	0.00284041030763857	0.0495697048275862	0.00247146049433245	0.0633651082758621	0.00258727407740226	0.056161315862069	0.00261699818811967	0.0580321262068966	0.00278683743914587	0.0138569517241379	0.00085222697266106	0.0214226489655172	0.00080313029999265	0.0214226489655172	0.00080313029999265		
